purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
1059,8875,929,2024-02-25,1,23.61
6549,9417,720,2024-03-23,3,169.26
4121,5980,208,2024-03-02,9,526.77
2509,455,1042,2024-03-06,8,666.08
10613,8858,338,2024-06-15,9,633.33
13130,3677,546,2024-04-10,3,67.83
12739,4721,303,2024-02-25,2,73.18
18259,1493,1107,2024-05-22,5,455.0
4274,1959,1565,2024-04-28,4,137.88
6701,4574,527,2024-02-17,10,475.6
278,7862,356,2024-03-12,2,143.62
7090,9198,621,2024-02-26,2,59.38
15412,7019,596,2024-05-26,7,564.2
11202,5591,1974,2024-06-16,6,506.52
2617,2956,1309,2024-06-03,1,44.36
6509,7087,473,2024-04-24,8,96.24
13385,3590,1346,2024-01-14,9,727.56
3532,1084,1133,2024-05-15,8,238.64
3844,6860,1369,2024-04-07,6,325.26
6832,273,1736,2024-03-10,8,519.68
3551,748,747,2024-03-17,6,269.94
16827,3110,1305,2024-05-04,10,702.0
3167,2487,800,2024-05-29,8,389.44
1302,8717,261,2024-03-08,2,181.68
10392,8998,796,2024-06-13,8,460.08
224,2953,223,2024-06-19,7,601.93
13192,8044,1239,2024-05-06,9,231.57
4553,1112,165,2024-03-15,10,747.2
2217,7983,727,2024-04-04,2,133.62
15221,3168,514,2024-03-09,8,297.12
5490,2634,1475,2024-04-11,1,90.61
1784,2342,1713,2024-06-21,1,62.62
17241,7014,65,2024-03-16,8,568.4
17356,8494,1864,2024-04-15,2,94.48
937,37,1903,2024-03-01,10,283.9
3301,4668,834,2024-04-26,4,394.72
18720,8554,170,2024-06-08,9,148.23
2119,6192,1022,2024-05-09,2,171.2
3701,6734,674,2024-05-18,8,250.72
10918,6569,1497,2024-01-31,1,83.47
16432,1854,1530,2024-04-14,4,369.96
4385,2454,890,2024-05-25,9,738.81
1850,4051,1496,2024-06-04,3,83.31
1966,1319,1019,2024-01-20,2,36.94
13518,354,722,2024-01-17,2,194.16
11627,1881,594,2024-03-31,2,85.8
2144,622,1143,2024-03-27,4,170.36
8785,2875,976,2024-03-14,1,69.14
9976,8917,1342,2024-04-21,10,123.2
19255,2898,501,2024-03-09,10,435.2
540,3954,324,2024-02-26,6,446.16
17859,2680,1843,2024-03-02,8,215.2
4641,2597,1499,2024-01-04,9,259.83
10730,1885,1211,2024-06-06,8,95.12
883,8267,731,2024-06-10,3,268.32
9029,3773,924,2024-01-15,4,102.6
15033,224,1073,2024-05-09,7,111.65
17780,8700,521,2024-04-05,7,251.58
6579,709,1495,2024-06-17,7,461.65
2712,9277,1951,2024-02-27,5,259.65
14058,1444,1932,2024-05-14,3,269.97
3316,8413,1854,2024-06-22,5,355.65
6166,6905,1592,2024-02-27,1,36.27
18682,3014,1526,2024-06-22,5,166.8
1727,6688,1007,2024-01-14,9,144.54
14831,4238,1732,2024-04-09,1,39.43
2223,1556,305,2024-04-01,6,479.88
6768,8380,884,2024-01-27,8,621.6
19502,8742,1471,2024-05-10,1,36.28
12812,3069,796,2024-06-10,10,575.1
11728,9149,616,2024-03-07,1,70.07
15986,1969,1659,2024-02-03,1,87.84
5804,5673,521,2024-02-16,1,35.94
17278,1326,1233,2024-01-19,4,384.92
19428,3385,1064,2024-04-16,7,292.11
17446,3327,166,2024-06-03,5,313.3
3868,7931,1626,2024-06-22,7,694.75
1084,7836,254,2024-03-22,3,129.54
14213,9925,1697,2024-06-24,4,45.36
830,9641,1518,2024-02-24,2,168.84
8900,6034,362,2024-06-14,1,91.87
260,2387,46,2024-05-30,5,359.15
7658,7849,659,2024-01-12,2,61.8
351,4858,1195,2024-03-11,6,76.86
17383,8852,145,2024-06-12,10,699.6
80,8859,1064,2024-06-06,6,250.38
3003,5837,649,2024-06-08,6,178.86
17582,2544,1552,2024-06-21,8,131.76
5671,6986,1687,2024-04-10,10,802.6
8681,590,453,2024-05-22,4,250.48
16916,8690,1042,2024-02-15,5,416.3
9971,153,795,2024-02-18,10,915.8
15368,7066,192,2024-02-23,6,244.5
13247,6312,1420,2024-02-07,9,408.06
5694,9370,1233,2024-01-04,6,577.38
4752,6276,280,2024-03-18,10,587.4
7310,9511,1337,2024-03-17,7,124.46
17301,3496,1177,2024-05-06,10,147.8
7437,8259,17,2024-02-22,1,39.88
4405,3752,983,2024-02-19,7,683.55
19751,1282,11,2024-01-29,8,751.52
19971,2407,1467,2024-03-13,7,544.25
12538,1632,1337,2024-04-24,10,177.8
14511,6011,986,2024-03-02,4,233.6
4488,736,1685,2024-03-28,7,642.81
6526,4261,1847,2024-02-24,6,61.02
3887,4216,1888,2024-03-13,8,197.68
10953,2375,822,2024-05-17,2,188.86
6051,8082,1435,2024-05-29,6,294.24
14485,6051,610,2024-01-25,4,58.16
12939,1453,912,2024-02-14,3,282.57
18240,9429,924,2024-05-23,6,153.9
389,553,1510,2024-06-20,5,246.5
11508,5498,674,2024-06-08,3,94.02
7510,1414,907,2024-01-04,4,256.04
13869,8113,393,2024-06-21,4,92.96
19277,3174,1699,2024-01-08,6,73.02
11753,1558,501,2024-06-14,8,348.16
16912,4759,809,2024-04-10,1,91.25
1368,1049,967,2024-04-12,8,728.32
13260,9493,196,2024-01-12,2,107.62
26,4443,742,2024-04-20,10,837.2
3244,5373,755,2024-04-22,8,626.64
11142,4972,762,2024-03-16,8,642.24
14231,6728,1649,2024-04-01,6,472.26
477,9868,1015,2024-06-09,4,218.68
9923,2097,1038,2024-04-14,4,191.48
7961,45,482,2024-05-21,4,279.48
14491,2872,1859,2024-02-11,2,194.58
16098,894,494,2024-05-10,4,388.76
11233,646,165,2024-05-19,10,747.2
7786,2215,729,2024-02-25,4,86.72
2858,3407,486,2024-03-30,3,257.82
17279,1223,720,2024-03-17,3,169.26
4912,7535,1837,2024-03-08,5,464.6
537,5960,680,2024-02-23,9,427.5
9194,9538,1234,2024-02-26,1,23.82
5341,5037,1882,2024-03-09,7,605.01
9566,6047,1941,2024-02-09,1,12.39
2686,5160,547,2024-05-31,7,109.48
9599,4906,1205,2024-05-19,2,146.5
7118,8122,157,2024-06-15,3,106.8
101,8561,273,2024-01-21,10,669.7
16504,4614,885,2024-06-17,6,188.76
5065,111,1294,2024-05-25,2,40.26
3880,5895,247,2024-03-26,4,363.96
15914,8635,1389,2024-01-19,1,16.97
4671,9994,1964,2024-06-21,2,175.58
3606,7542,1724,2024-06-24,2,197.76
748,3027,884,2024-03-31,5,388.5
1063,3656,196,2024-03-25,3,161.43
1792,5601,527,2024-03-09,1,47.56
7434,8481,783,2024-04-30,1,44.28
16941,9065,92,2024-03-12,8,774.16
12759,6123,627,2024-02-04,1,91.35
11341,45,87,2024-03-05,1,66.06
6775,8519,420,2024-05-25,5,299.3
19698,6860,1979,2024-04-06,8,647.92
13029,455,370,2024-05-08,3,270.12
11703,900,656,2024-03-14,2,152.5
556,9359,75,2024-06-09,6,551.88
14910,9635,17,2024-02-07,1,39.88
5580,4886,465,2024-02-20,8,369.6
657,1305,821,2024-03-30,9,716.4
7869,3888,580,2024-04-26,10,610.5
13999,2802,809,2024-05-14,3,273.75
6347,3110,433,2024-06-05,5,191.6
7832,3982,1749,2024-04-29,1,56.87
1418,3565,426,2024-03-19,8,334.32
18688,307,1702,2024-04-05,2,160.8
8841,2599,16,2024-05-15,3,31.26
11539,4219,1735,2024-04-24,5,430.05
2726,4949,92,2024-02-07,10,967.7
14006,1456,1229,2024-05-04,9,308.88
3638,7125,1869,2024-03-05,2,38.44
2908,5160,1415,2024-05-31,2,31.0
9888,4854,494,2024-01-20,5,485.95
19087,3843,1196,2024-03-19,2,81.16
8042,5963,1141,2024-05-18,2,22.94
311,6030,196,2024-02-12,9,484.29
16149,2664,492,2024-06-22,7,198.87
14445,3504,656,2024-01-19,5,381.25
8702,6492,1365,2024-01-07,3,56.16
11269,1764,212,2024-01-17,3,179.13
8673,5397,1193,2024-01-19,3,295.47
19128,8182,625,2024-04-18,1,13.93
15583,9881,1013,2024-02-20,7,563.36
14317,1693,230,2024-01-24,5,184.7
17223,8897,554,2024-02-26,9,112.41
14461,133,1954,2024-01-05,10,376.8
1791,7277,1045,2024-02-19,4,305.16
19729,4584,1379,2024-05-01,8,442.88
9296,2487,1624,2024-06-11,7,650.65
9710,690,1206,2024-03-15,4,266.36
3165,2516,280,2024-01-02,2,117.48
2774,3724,1620,2024-03-24,2,107.42
15839,6646,821,2024-06-15,1,79.6
14285,5434,71,2024-06-09,6,262.38
14975,3363,1713,2024-01-01,2,125.24
15179,3057,1174,2024-02-09,4,91.24
19330,5612,1760,2024-05-14,2,91.54
11969,6198,518,2024-06-13,9,770.94
2747,5251,1739,2024-02-20,6,349.8
250,4456,885,2024-02-16,4,125.84
8868,8655,480,2024-05-31,3,76.11
5189,7359,722,2024-02-07,7,679.56
19883,6370,290,2024-03-17,7,478.66
19674,4838,1229,2024-05-25,7,240.24
7383,6397,201,2024-03-20,8,731.2
11197,5926,1101,2024-05-26,6,443.1
416,486,1539,2024-04-19,2,123.88
4939,6385,967,2024-05-11,3,273.12
9016,7159,493,2024-05-05,2,179.24
14731,7544,459,2024-04-14,2,98.64
3741,7214,1895,2024-01-21,2,82.86
9395,1229,794,2024-01-18,7,637.84
4787,886,1427,2024-01-05,8,93.04
19349,1920,1486,2024-05-14,5,132.15
10171,8642,1728,2024-02-09,8,769.6
3930,989,1199,2024-04-26,4,295.88
2816,1184,107,2024-05-30,6,415.5
3447,7112,155,2024-06-20,3,72.84
12742,5205,1666,2024-03-07,6,433.74
8459,1558,844,2024-03-17,6,351.84
19663,8010,6,2024-02-06,3,65.22
7068,3481,1804,2024-01-29,7,644.21
15787,5397,1792,2024-06-17,10,485.6
9698,1787,618,2024-02-12,9,767.79
4407,1711,1792,2024-04-20,8,388.48
15260,3641,410,2024-02-06,10,668.4
13198,2389,1564,2024-01-02,7,421.68
4275,4533,1305,2024-03-09,5,351.0
9688,716,1951,2024-04-28,5,259.65
14171,3677,809,2024-01-16,9,821.25
14747,2063,1890,2024-02-01,4,89.56
18826,8158,1320,2024-04-10,2,136.58
18957,2813,1517,2024-04-03,1,45.71
16865,7904,165,2024-05-05,4,298.88
17085,3848,431,2024-03-08,9,725.58
14682,4880,1941,2024-03-30,5,61.95
19115,1083,783,2024-01-30,5,221.4
8588,7705,1162,2024-05-27,5,255.5
9208,7721,138,2024-01-20,7,650.09
11175,9957,1348,2024-02-09,9,364.68
17,7567,999,2024-06-18,6,457.62
17062,854,1037,2024-04-27,3,210.66
9325,3294,166,2024-06-19,1,62.66
19362,9461,1447,2024-02-22,2,102.86
15034,715,722,2024-04-08,3,291.24
16668,2741,432,2024-01-26,9,432.72
2181,9843,1772,2024-06-09,1,18.1
6532,5557,603,2024-06-22,8,625.12
14090,4536,907,2024-05-16,8,512.08
14464,1491,1602,2024-04-01,10,347.3
5875,630,1042,2024-06-18,5,416.3
6840,7612,590,2024-06-11,1,91.86
11154,1011,1665,2024-03-29,10,337.5
5283,2023,1095,2024-02-02,10,785.3
11071,3549,1089,2024-04-25,8,650.24
9637,5737,1248,2024-01-04,8,657.92
5737,5820,1186,2024-04-23,1,42.53
10856,9875,428,2024-03-03,9,540.99
8847,8395,1516,2024-01-24,3,151.74
9108,9064,1156,2024-03-22,5,391.15
17897,9679,1355,2024-04-12,2,149.48
9772,8707,461,2024-04-09,8,647.76
5686,8054,520,2024-04-14,10,969.1
4534,715,1413,2024-05-24,1,67.04
3975,4089,1471,2024-06-05,6,217.68
11146,8973,7,2024-04-04,6,63.9
15946,2909,1195,2024-06-13,4,51.24
12890,5823,1413,2024-04-23,5,335.2
18756,2243,824,2024-02-12,3,162.81
19782,3088,727,2024-05-22,1,66.81
13275,7374,1590,2024-01-02,3,277.68
8802,2282,92,2024-04-22,1,96.77
9848,4439,1618,2024-03-16,5,417.8
1730,1655,1435,2024-06-03,7,343.28
8249,8363,537,2024-02-18,6,325.08
6055,1618,1878,2024-02-01,6,549.42
10322,4724,1065,2024-05-12,2,63.48
7002,9259,1939,2024-06-15,3,223.41
16346,5679,1992,2024-02-20,3,198.6
11051,5695,1888,2024-04-06,9,222.39
5850,4681,1793,2024-01-20,2,72.62
3386,8421,303,2024-02-23,4,146.36
10773,3907,1028,2024-05-05,9,855.18
4705,5542,257,2024-01-18,2,178.4
8004,7411,1106,2024-01-02,3,134.25
10003,6300,614,2024-01-02,1,63.58
19051,2249,1446,2024-04-09,6,363.3
7053,5616,958,2024-05-10,1,91.71
772,2700,1609,2024-04-20,3,263.13
18331,8780,5,2024-06-11,1,29.96
8177,2630,1544,2024-06-07,7,514.36
3906,3629,1847,2024-05-08,4,40.68
10119,279,435,2024-06-07,7,367.08
9694,3936,1364,2024-02-15,8,729.36
17335,1932,924,2024-04-09,9,230.85
11942,6015,1249,2024-01-16,2,56.76
6457,262,564,2024-03-23,2,39.38
10328,7587,1048,2024-02-25,3,131.58
1219,6025,274,2024-04-24,7,443.8
2938,7764,70,2024-04-17,5,229.4
18489,5107,1111,2024-03-30,10,330.2
7468,8865,1227,2024-01-12,1,66.68
12273,501,1552,2024-04-16,8,131.76
9477,2803,826,2024-04-04,10,185.4
12059,2247,578,2024-04-02,4,93.76
212,9777,1668,2024-02-12,2,117.38
7476,1723,1649,2024-06-11,10,787.1
12157,1829,1010,2024-02-12,9,243.09
14456,1229,1495,2024-05-07,1,65.95
16563,3185,1223,2024-01-20,2,82.82
4478,4574,318,2024-05-21,2,184.64
15607,82,1446,2024-01-29,8,484.4
11133,9638,1476,2024-02-21,2,117.4
15437,2706,1905,2024-03-06,9,276.48
13866,9549,465,2024-01-24,3,138.6
14041,9142,1067,2024-05-20,3,233.88
4107,1159,459,2024-03-21,2,98.64
7023,2492,1484,2024-02-13,5,354.15
9177,5581,1736,2024-04-11,2,129.92
6333,7586,516,2024-01-30,1,85.37
10944,1357,561,2024-04-04,5,174.25
15841,6296,615,2024-02-21,5,206.8
18180,8566,603,2024-05-01,1,78.14
7355,1122,239,2024-03-28,6,390.9
17200,3166,81,2024-01-23,7,96.18
13826,5928,664,2024-04-07,3,49.23
18636,7889,693,2024-04-22,8,275.6
3393,7597,1103,2024-04-11,5,60.35
6487,4910,1859,2024-01-21,5,486.45
9742,715,845,2024-05-13,9,359.82
10295,6063,121,2024-01-31,2,197.8
2782,8042,1268,2024-06-14,9,660.24
17990,8891,940,2024-06-16,1,61.01
16882,4081,783,2024-06-20,9,398.52
9373,9422,457,2024-05-20,8,264.48
6338,7903,424,2024-02-11,9,724.14
2220,1468,477,2024-01-23,2,133.46
1860,9100,1028,2024-02-13,3,285.06
2479,5030,1200,2024-01-22,7,105.84
10387,9434,907,2024-03-11,2,128.02
2913,8455,333,2024-01-14,10,992.2
19657,7967,484,2024-06-17,3,92.07
3819,3908,614,2024-05-15,9,572.22
9730,4895,845,2024-05-17,5,199.9
1977,5434,1932,2024-03-25,8,719.92
3482,5773,1330,2024-05-28,10,848.8
13167,9814,1968,2024-02-18,3,218.19
11608,510,1225,2024-02-04,3,180.0
4677,4775,1626,2024-05-25,4,397.0
922,2338,894,2024-02-01,2,42.98
5412,6883,1134,2024-02-06,6,105.54
18491,727,633,2024-04-08,7,353.15
3279,9683,674,2024-04-27,10,313.4
10932,5033,808,2024-06-05,9,343.71
10097,6949,492,2024-01-07,6,170.46
11913,5515,930,2024-04-15,1,63.31
8701,572,808,2024-05-24,4,152.76
10934,7301,1548,2024-03-19,4,159.88
16559,3633,1869,2024-03-22,5,96.1
3456,7997,1697,2024-06-19,5,56.7
7805,1595,1958,2024-01-13,7,509.25
16537,2467,1190,2024-04-06,7,311.85
14325,752,192,2024-02-20,2,81.5
8412,6183,656,2024-05-25,4,305.0
13501,8378,1559,2024-06-22,7,290.71
14214,6018,1512,2024-04-10,9,334.8
16894,5870,1790,2024-01-25,5,146.0
3629,2349,1558,2024-06-15,3,56.67
9845,1641,717,2024-04-07,7,514.01
1227,2314,393,2024-05-14,8,185.92
1906,9702,1042,2024-03-27,6,499.56
402,5287,485,2024-05-24,3,128.31
17121,8087,232,2024-05-18,2,180.46
12367,7716,1893,2024-05-01,5,176.85
4513,5258,793,2024-04-25,1,74.16
7143,1334,1177,2024-05-24,1,14.78
4201,4144,1110,2024-01-25,4,304.32
618,4918,783,2024-03-04,6,265.68
14129,8744,559,2024-01-26,3,54.27
173,3755,116,2024-01-20,7,551.04
18699,6866,1354,2024-05-10,4,201.28
7814,9159,1903,2024-05-16,8,227.12
14068,7716,65,2024-05-12,1,71.05
1675,9088,1866,2024-06-23,1,37.26
15938,8741,1298,2024-03-10,5,332.1
3228,1763,656,2024-03-03,4,305.0
7707,7084,842,2024-02-29,9,744.48
6136,1529,1702,2024-03-16,2,160.8
12909,7527,1957,2024-01-13,5,385.4
5601,9605,230,2024-04-19,9,332.46
1875,5191,477,2024-04-12,9,600.57
4946,8920,176,2024-04-29,2,100.02
16293,4826,501,2024-02-01,6,261.12
6357,9670,1401,2024-03-08,9,817.92
4244,8437,830,2024-06-11,8,615.04
6301,6311,663,2024-04-24,8,366.08
14763,1471,57,2024-05-03,2,193.62
13280,417,1985,2024-04-08,9,153.0
5443,9163,1242,2024-03-22,9,896.76
7534,1519,1045,2024-06-24,9,686.61
17281,4906,1959,2024-05-11,7,191.73
13504,7273,997,2024-01-09,6,242.46
2675,3629,293,2024-06-15,2,117.6
4328,354,1496,2024-04-02,9,249.93
9551,5686,1993,2024-06-23,2,153.82
10426,9656,256,2024-05-20,5,319.1
4199,4978,389,2024-05-25,3,299.61
279,2381,166,2024-02-07,9,563.94
680,3050,176,2024-03-15,4,200.04
18584,1608,288,2024-05-03,2,148.68
19382,9736,1484,2024-02-10,6,424.98
9416,5441,1109,2024-02-19,7,478.66
4745,3007,1827,2024-01-10,10,495.8
2709,6347,76,2024-03-30,3,267.54
13445,9318,441,2024-06-15,5,482.45
4255,677,1588,2024-01-31,6,395.94
12153,6708,1839,2024-06-24,8,460.32
4169,8499,826,2024-01-24,2,37.08
5553,6930,521,2024-05-13,7,251.58
10522,8692,1023,2024-05-23,8,672.64
15382,7694,83,2024-01-05,3,163.83
10014,7183,755,2024-01-27,3,234.99
12291,8889,1203,2024-01-20,7,341.25
4608,4680,1013,2024-03-28,4,321.92
6707,4239,633,2024-04-30,7,353.15
102,1719,947,2024-05-09,5,225.55
2501,7061,1494,2024-02-17,5,212.5
14556,2887,761,2024-01-17,2,118.64
18614,4413,1060,2024-02-03,5,436.75
19908,9765,1247,2024-03-08,10,999.4
7576,2363,1768,2024-04-28,5,62.4
14561,2937,1019,2024-02-09,5,92.35
19776,6298,743,2024-06-12,2,128.5
19486,3053,1295,2024-04-05,9,570.06
1153,6138,1624,2024-03-09,1,92.95
5966,2265,1431,2024-06-19,2,58.34
3336,3974,1411,2024-02-05,1,60.78
18175,553,1295,2024-06-08,6,380.04
15132,3663,736,2024-02-28,5,108.7
4691,5444,742,2024-01-09,6,502.32
14001,7978,842,2024-04-14,5,413.6
13617,8313,1724,2024-01-18,7,692.16
17061,9880,1847,2024-05-03,6,61.02
5556,685,428,2024-03-06,9,540.99
6180,1084,1239,2024-04-23,5,128.65
9082,2644,1949,2024-01-23,10,675.4
977,8288,165,2024-02-04,5,373.6
14286,7441,1156,2024-06-07,10,782.3
17480,4736,7,2024-06-14,8,85.2
1651,7260,1459,2024-04-02,2,193.0
8265,8346,695,2024-01-19,1,87.32
14452,1319,794,2024-06-03,8,728.96
17419,6750,686,2024-02-28,8,668.16
18418,8372,680,2024-02-06,6,285.0
1476,6166,680,2024-01-28,9,427.5
12892,459,1014,2024-01-04,5,300.6
326,8346,521,2024-03-08,5,179.7
19113,9019,108,2024-03-19,8,728.16
2266,8105,513,2024-03-27,8,558.8
18057,7831,1476,2024-04-26,4,234.8
13667,9504,453,2024-05-13,1,62.62
12338,9404,349,2024-02-04,1,60.68
11743,3007,629,2024-01-21,9,604.71
1352,3043,594,2024-01-06,2,85.8
10298,667,1979,2024-01-06,2,161.98
3234,7403,622,2024-02-19,3,268.59
12187,3727,774,2024-03-06,6,180.48
9952,3867,1103,2024-04-18,1,12.07
8662,8198,774,2024-03-03,6,180.48
9940,9466,929,2024-01-06,6,141.66
14716,2752,301,2024-06-19,6,333.06
8580,2151,965,2024-06-06,5,416.8
13522,7535,826,2024-02-23,2,37.08
3020,9223,531,2024-03-25,10,394.7
7139,4742,5,2024-03-23,7,209.72
18643,6809,1640,2024-04-16,9,140.31
181,6119,779,2024-04-14,1,96.64
17635,8895,1971,2024-06-19,7,590.31
14136,7867,822,2024-03-07,5,472.15
11111,6625,469,2024-05-29,3,268.86
18257,4906,1211,2024-05-09,8,95.12
3445,9416,1296,2024-01-07,3,260.73
621,3592,285,2024-01-15,4,195.12
12676,1357,245,2024-01-24,7,190.61
887,78,1599,2024-06-23,10,976.0
1033,7899,176,2024-05-31,2,100.02
9879,7374,414,2024-06-06,8,757.84
12082,6039,517,2024-02-19,8,308.72
5529,2917,1827,2024-03-27,7,347.06
5048,2898,1516,2024-01-11,1,50.58
9813,5525,513,2024-03-20,10,698.5
18570,6454,1185,2024-03-30,3,243.78
791,5134,588,2024-01-29,2,25.2
14819,4548,1420,2024-01-23,5,226.7
14420,6034,781,2024-06-20,6,334.02
17911,6391,1868,2024-04-27,10,619.2
2115,8297,1351,2024-04-03,4,265.2
19537,9101,1755,2024-06-23,3,232.35
18560,9411,894,2024-03-29,10,214.9
4143,1138,1634,2024-02-21,8,166.72
8620,3892,1724,2024-05-20,10,988.8
16006,6838,1468,2024-02-02,3,33.39
5918,8406,537,2024-06-16,10,541.8
1999,4643,917,2024-03-05,8,664.4
13618,1773,1993,2024-03-19,9,692.19
19786,3050,1227,2024-05-08,4,266.72
7609,6569,256,2024-06-17,1,63.82
12577,2288,1986,2024-06-05,10,356.3
203,9933,1861,2024-06-05,1,47.84
18208,4893,1564,2024-05-19,5,301.2
10933,5530,590,2024-01-02,3,275.58
2876,5696,837,2024-02-24,9,838.35
10911,8453,1239,2024-06-21,7,180.11
17187,2083,1946,2024-03-06,5,57.8
2514,2001,784,2024-02-12,4,74.36
4469,4475,1597,2024-05-19,8,542.56
15065,8763,157,2024-06-06,4,142.4
11642,6407,1174,2024-05-01,2,45.62
3483,910,773,2024-03-23,6,507.18
15361,1790,164,2024-05-04,4,182.8
10434,9867,415,2024-06-08,7,203.63
14858,7621,1034,2024-03-15,4,157.32
1654,7535,1743,2024-05-19,10,295.1
3540,423,1544,2024-03-15,9,661.32
15580,6288,16,2024-03-07,9,93.78
13576,904,1727,2024-01-27,7,364.21
810,252,226,2024-02-15,1,71.88
3759,9875,730,2024-02-10,2,160.6
4437,9334,1627,2024-04-25,2,158.98
750,9400,1510,2024-04-30,10,493.0
1111,4262,1410,2024-01-24,1,98.64
3958,3761,1603,2024-04-10,6,373.02
19562,697,116,2024-03-09,10,787.2
4284,1623,1813,2024-06-14,10,904.1
6533,4157,863,2024-02-10,2,31.72
9386,4189,368,2024-01-02,6,306.06
12296,6835,785,2024-02-16,7,93.38
7058,8902,156,2024-01-31,8,425.52
1877,1001,262,2024-05-20,2,75.16
17651,9994,930,2024-01-26,4,253.24
10707,9905,730,2024-03-09,8,642.4
16593,9538,1618,2024-03-07,5,417.8
7573,481,1887,2024-06-03,10,969.5
16447,1962,214,2024-06-08,1,50.88
1528,8532,1229,2024-01-01,8,274.56
244,8898,323,2024-02-12,3,177.3
12570,6407,254,2024-01-20,6,259.08
13609,656,1168,2024-05-23,10,364.8
7373,8814,1635,2024-01-04,3,120.87
754,3114,759,2024-01-20,6,69.72
13808,1449,1106,2024-02-19,1,44.75
4184,1601,1256,2024-01-26,2,127.28
432,3497,600,2024-02-10,5,91.15
8125,4439,891,2024-05-09,4,169.8
989,4523,1189,2024-06-11,6,377.4
5146,4840,405,2024-02-20,8,328.56
16344,8280,1790,2024-01-28,9,262.8
12382,5407,837,2024-05-19,3,279.45
17717,7205,958,2024-05-17,7,641.97
14533,8207,1638,2024-05-19,4,279.52
11632,8342,771,2024-06-11,4,192.92
2699,3445,555,2024-05-29,10,928.4
13375,810,574,2024-03-26,6,112.5
13320,6650,1122,2024-06-10,1,98.02
11912,215,978,2024-02-03,4,296.48
18761,1736,1142,2024-03-10,6,155.52
12235,8763,265,2024-03-09,2,132.26
17137,7507,1790,2024-03-15,3,87.6
8524,3149,278,2024-01-17,8,487.04
16174,1995,818,2024-02-29,1,24.58
14919,2249,420,2024-01-01,9,538.74
15267,266,1025,2024-04-11,2,89.32
5147,7606,503,2024-02-13,3,232.71
5080,1450,605,2024-05-28,1,76.03
13958,5180,1460,2024-01-19,1,15.01
11291,5341,326,2024-03-12,1,33.08
12281,9058,248,2024-04-06,3,42.39
15154,1965,1200,2024-05-14,10,151.2
8935,323,1518,2024-03-20,6,506.52
19627,4969,1141,2024-04-28,3,34.41
2224,360,383,2024-06-18,5,437.2
9276,987,1662,2024-01-05,1,34.36
17302,6236,600,2024-04-19,4,72.92
11761,5148,972,2024-01-31,6,593.4
2215,6737,81,2024-01-31,2,27.48
12284,3957,1495,2024-05-15,7,461.65
9856,4970,1498,2024-04-22,1,50.85
1361,4449,1784,2024-01-27,6,554.76
16779,9750,1404,2024-01-13,8,219.6
12798,9887,1103,2024-02-01,8,96.56
5390,5019,854,2024-05-26,1,51.57
16370,3357,894,2024-03-30,7,150.43
12256,2900,1336,2024-04-12,4,233.0
13868,8330,1419,2024-01-28,1,99.25
12697,1745,1460,2024-01-04,5,75.05
2356,2510,1275,2024-05-29,2,83.44
2585,2011,154,2024-01-24,6,298.2
14923,7103,622,2024-01-09,9,805.77
4896,4132,224,2024-03-11,4,150.12
3633,7188,156,2024-03-09,4,212.76
491,9880,1044,2024-01-30,1,39.76
16103,5513,873,2024-02-06,1,45.85
1514,6759,557,2024-04-30,4,54.52
15695,1364,1535,2024-03-27,6,286.86
7629,471,1720,2024-04-13,8,556.16
4824,9065,999,2024-04-08,1,76.27
7089,6370,1803,2024-03-24,9,664.56
17209,8614,453,2024-01-14,10,626.2
3621,4405,640,2024-04-07,2,118.24
9696,1576,964,2024-01-27,5,367.65
12797,9619,729,2024-03-06,7,151.76
6470,6602,1065,2024-04-23,9,285.66
12122,821,83,2024-04-25,1,54.61
9259,6292,465,2024-04-29,6,277.2
16152,2868,1110,2024-03-09,1,76.08
2841,5314,16,2024-06-18,9,93.78
19778,9353,1015,2024-02-08,7,382.69
15128,1492,1979,2024-02-03,6,485.94
14126,1309,1115,2024-03-30,5,256.9
4491,880,1599,2024-01-07,4,390.4
9260,1516,1916,2024-02-03,10,581.7
8632,4542,74,2024-02-11,3,37.62
8122,5379,1576,2024-03-21,4,134.0
1006,6708,1856,2024-01-22,3,137.82
12701,2034,1518,2024-06-02,9,759.78
1390,7922,1007,2024-01-15,5,80.3
14334,6653,484,2024-05-14,4,122.76
10384,5689,1410,2024-05-27,10,986.4
16606,6020,1789,2024-01-02,7,659.12
3404,8444,622,2024-03-26,3,268.59
12132,2034,486,2024-06-09,10,859.4
7286,4982,1521,2024-03-04,8,530.96
12406,5252,617,2024-01-19,1,69.09
17760,7459,1280,2024-05-08,4,331.8
19846,2541,112,2024-04-28,4,327.8
10604,991,1780,2024-03-20,3,152.55
8678,4367,835,2024-03-19,6,388.68
1168,6123,731,2024-05-21,10,894.4
7048,3211,339,2024-04-29,9,572.13
458,2778,1558,2024-02-19,1,18.89
8363,4836,1003,2024-01-26,7,599.06
18142,3456,1423,2024-01-16,2,144.98
16423,1088,570,2024-01-17,9,717.03
16185,5849,1443,2024-02-03,3,253.08
1760,2049,203,2024-01-22,7,390.95
9048,5791,1649,2024-01-26,3,236.13
19179,7140,1435,2024-03-31,7,343.28
14938,4660,781,2024-01-30,4,222.68
7148,7924,1674,2024-05-26,2,50.32
12405,4546,1391,2024-05-15,7,581.98
1325,2640,906,2024-04-15,6,405.72
